VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJ3E1EA5L,Clark,Vancouver,WA,98686.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,266.0,114350,49.0,104383268,POINT (-122.626623 45.711724),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803.0
5YJ3E1EB7K,Clark,Vancouver,WA,98664.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,81298,49.0,220174188,POINT (-122.575383 45.620105),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041207.0
5YJXCAE23J,King,Mercer Island,WA,98040.0,2018,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,84753,41.0,196862445,POINT (-122.2283088 47.5737238),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024301.0
5YJYGDEE2L,King,Bellevue,WA,98006.0,2020,TESLA,MODEL Y,BEV,Clean Alternative Fuel Vehicle Eligible,291.0,84706,41.0,114439993,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800.0
5YJ3E1EB6K,King,Seattle,WA,98102.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,53169,43.0,476479657,POINT (-122.3212726 47.6296532),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500.0
5YJXCDE23J,King,Redmond,WA,98052.0,2018,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,80438,48.0,273535937,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802.0
5YJ3E1EBXJ,King,Seattle,WA,98109.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,43130,36.0,110520665,POINT (-122.3441532 47.6305366),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006000.0
5YJ3E1EAXJ,King,Kirkland,WA,98033.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,108598,48.0,350001151,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0
1G1FY6S08L,King,Bellevue,WA,98005.0,2020,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,259.0,71227,41.0,262124943,POINT (-122.167394 47.614119),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500.0
5YJ3E1EAXJ,King,Kirkland,WA,98033.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,177490,48.0,165895208,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702.0
5YJ3E1EB4K,King,Redmond,WA,98052.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,46730,45.0,168681698,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323.0
5YJSA1H27F,Yakima,Yakima,WA,98908.0,2015,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,176853,14.0,109175566,POINT (-120.611068 46.596645),PACIFICORP,53077002900.0
5YJ3E1EB1J,King,Redmond,WA,98052.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,101293,48.0,474682316,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313.0
5YJ3E1EC8L,King,Seattle,WA,98109.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,308.0,159578,36.0,8001353,POINT (-122.3441532 47.6305366),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006701.0
5YJXCBE29K,King,Kent,WA,98042.0,2019,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,289.0,89085,47.0,228900815,POINT (-122.1145138 47.3581107),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031708.0
5YJ3E1EA9J,Snohomish,Lynnwood,WA,98087.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,47766,21.0,277648941,POINT (-122.27336 47.861417),PUGET SOUND ENERGY INC,53061041816.0
5YJ3E1EB2L,King,Renton,WA,98059.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,147985,11.0,114778828,POINT (-122.134502 47.492627),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025104.0
5YJ3E1EB5J,King,Renton,WA,98055.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,65429,33.0,141055393,POINT (-122.2003346 47.4487206),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029309.0
5YJ3E1EA0L,King,Sammamish,WA,98075.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,266.0,171577,41.0,3221571,POINT (-122.0181135 47.5880568),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032224.0
5YJXCAE20J,King,Sammamish,WA,98074.0,2018,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,69987,45.0,232827115,POINT (-122.0430602 47.6259676),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032216.0
5YJSA1E21G,Clark,Vancouver,WA,98682.0,2016,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,210.0,152139,17.0,157884562,POINT (-122.5286031 45.6686601),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040711.0
5YJSA1E21J,King,Kirkland,WA,98033.0,2018,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,249.0,177775,48.0,475142230,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701.0
5YJ3E1EAXK,King,Kirkland,WA,98034.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,160736,45.0,476900308,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022005.0
5YJ3E1EB7J,King,Bothell,WA,98011.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,92014,1.0,106153379,POINT (-122.201408 47.754528),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001.0
5YJSA1H15E,King,Renton,WA,98056.0,2014,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,69900,41.0,9313111,POINT (-122.1819876 47.5098889),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304.0
5YJSA1CP1D,King,Bellevue,WA,98008.0,2013,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,69900,48.0,181695356,POINT (-122.1197677 47.6103472),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000.0
5YJ3E1EB1K,King,Woodinville,WA,98072.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,105307,45.0,236504026,POINT (-122.1368031 47.7621254),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021906.0
5YJ3E1EBXJ,Kitsap,Bainbridge Island,WA,98110.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,140593,23.0,137419684,POINT (-122.5305071 47.6400595),PUGET SOUND ENERGY INC,53035090700.0
5YJ3E1EB9J,Snohomish,Lake Stevens,WA,98258.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,159161,44.0,474522415,POINT (-122.0816912 48.0122934),PUGET SOUND ENERGY INC,53061052604.0
WA1VAAGE1K,Clark,Vancouver,WA,98682.0,2019,AUDI,E-TRON,BEV,Clean Alternative Fuel Vehicle Eligible,204.0,54387,17.0,210057179,POINT (-122.5286031 45.6686601),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040713.0
1G1FZ6S09K,Clark,Vancouver,WA,98684.0,2019,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,76064,17.0,214931188,POINT (-122.5241377 45.6278995),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041319.0
5YJSA1E27J,King,Shoreline,WA,98177.0,2018,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,249.0,51676,32.0,279657619,POINT (-122.3691687 47.7403542),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900.0
5YJXCBE47K,King,Bellevue,WA,98005.0,2019,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,289.0,143544,41.0,229538886,POINT (-122.167394 47.614119),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023601.0
5YJSA1H11E,King,Bellevue,WA,98006.0,2014,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,69900,41.0,209073427,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902.0
5YJXCBE22L,King,Bellevue,WA,98005.0,2020,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,293.0,163473,41.0,128626858,POINT (-122.167394 47.614119),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604.0
5YJXCBE26H,Clark,Vancouver,WA,98686.0,2017,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,200.0,70441,49.0,125758307,POINT (-122.626623 45.711724),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040803.0
KNDCC3LG8K,King,Woodinville,WA,98072.0,2019,KIA,NIRO,BEV,Clean Alternative Fuel Vehicle Eligible,239.0,174659,45.0,259362505,POINT (-122.1368031 47.7621254),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319.0
5YJ3E1EA9J,Snohomish,Lake Stevens,WA,98258.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,34369,44.0,124345658,POINT (-122.0816912 48.0122934),PUGET SOUND ENERGY INC,53061052505.0
5YJ3E1EBXL,King,Burien,WA,98146.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,59542,34.0,166723336,POINT (-122.3551826 47.5000521),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026700.0
1G1FW6S01H,King,Renton,WA,98056.0,2017,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,167896,41.0,348344237,POINT (-122.1819876 47.5098889),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025201.0
5YJ3E1EB2L,King,Seattle,WA,98101.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,131550,43.0,10062132,POINT (-122.3340795 47.6099315),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008401.0
1G1FY6S03L,Kitsap,Silverdale,WA,98383.0,2020,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,259.0,43976,23.0,194980593,POINT (-122.7035285 47.660204),PUGET SOUND ENERGY INC,53035091302.0
5YJSA1E28H,King,Newcastle,WA,98056.0,2017,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,210.0,126756,41.0,349176782,POINT (-122.1819876 47.5098889),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024703.0
1G1FW6S09H,King,Kent,WA,98031.0,2017,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,84203,47.0,251113271,POINT (-122.201564 47.402358),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029406.0
5YJ3E1EB8L,Thurston,Olympia,WA,98512.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,38273,35.0,110694300,POINT (-122.957046 46.991391),PUGET SOUND ENERGY INC,53067012730.0
WA1VAAGE9K,King,Bellevue,WA,98005.0,2019,AUDI,E-TRON,BEV,Clean Alternative Fuel Vehicle Eligible,204.0,171778,41.0,2092870,POINT (-122.167394 47.614119),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500.0
1G1FZ6S04L,King,Bellevue,WA,98004.0,2020,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,259.0,158239,48.0,107355237,POINT (-122.202397 47.619252),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701.0
5YJ3E1EA1L,Snohomish,Snohomish,WA,98290.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,266.0,76181,39.0,3280203,POINT (-122.0483457 47.9435765),PUGET SOUND ENERGY INC,53061052206.0
5YJ3E1EC1L,Kitsap,Bainbridge Island,WA,98110.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,308.0,100800,23.0,4780730,POINT (-122.5305071 47.6400595),PUGET SOUND ENERGY INC,53035090800.0
SADHB2S15L,King,Kirkland,WA,98034.0,2020,JAGUAR,I-PACE,BEV,Clean Alternative Fuel Vehicle Eligible,234.0,93983,45.0,265746442,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0
5YJ3E1EB6L,Clark,Vancouver,WA,98685.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,148634,18.0,103384921,POINT (-122.688741 45.711311),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0
5YJ3E1EA5K,Clark,Vancouver,WA,98662.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,111409,17.0,476415243,POINT (-122.579351 45.671668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703.0
5YJ3E1EB0L,King,Seattle,WA,98125.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,57832,46.0,236461942,POINT (-122.304356 47.715668),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102.0
5YJ3E1EC8L,King,Seattle,WA,98133.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,308.0,135787,32.0,6296699,POINT (-122.342434 47.736655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402.0
5YJ3E1EB3J,King,Bellevue,WA,98006.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,159208,41.0,214743448,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024701.0
1G1FY6S04L,King,Kirkland,WA,98034.0,2020,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,259.0,98656,1.0,181303048,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0
5YJXCBE2XJ,King,Bellevue,WA,98006.0,2018,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,172928,41.0,141262285,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025008.0
5YJ3E1EB0K,King,Kirkland,WA,98033.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,171122,45.0,477191263,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006.0
5YJSA1E19F,King,Kent,WA,98030.0,2015,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,163990,47.0,262632632,POINT (-122.1994204 47.3741045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029508.0
1G1FY6S00K,King,Bellevue,WA,98006.0,2019,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,87572,41.0,251937556,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902.0
5YJ3E1EA4K,King,Federal Way,WA,98023.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,70520,30.0,145474164,POINT (-122.3581348 47.3097552),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030101.0
5YJ3E1EB9J,King,Bellevue,WA,98006.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,34569,41.0,280828859,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024905.0
5YJ3E1EA8K,King,Algona,WA,98001.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,38114,30.0,202210438,POINT (-122.2651204 47.3164638),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030901.0
5YJSA1E28G,King,Shoreline,WA,98133.0,2016,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,210.0,51725,32.0,244992205,POINT (-122.342434 47.736655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021000.0
5YJSA1E14G,King,Kirkland,WA,98033.0,2016,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,210.0,80925,48.0,349606057,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0
5YJSA1CG0D,King,Seattle,WA,98177.0,2013,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,69900,32.0,234357126,POINT (-122.3691687 47.7403542),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402.0
5YJYGDEE8L,King,Seattle,WA,98101.0,2020,TESLA,MODEL Y,BEV,Clean Alternative Fuel Vehicle Eligible,291.0,85896,43.0,112799942,POINT (-122.3340795 47.6099315),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008401.0
5YJ3E1EBXJ,Clark,Brush Prairie,WA,98606.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,64546,18.0,474283582,POINT (-122.4767202 45.7381698),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040505.0
1G1FX6S03H,King,Kirkland,WA,98033.0,2017,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,106284,45.0,255850605,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006.0
5YJSA1E40J,King,Seattle,WA,98102.0,2018,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,249.0,83591,43.0,476259374,POINT (-122.3212726 47.6296532),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500.0
5YJ3E1EA9L,King,Seattle,WA,98177.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,266.0,178230,32.0,106060825,POINT (-122.3691687 47.7403542),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0
5YJ3E1EB5L,King,Auburn,WA,98092.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,88128,47.0,4854846,POINT (-122.1550193 47.2884536),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031208.0
1N4BZ1CPXL,Thurston,Olympia,WA,98502.0,2020,NISSAN,LEAF,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,135260,22.0,138933252,POINT (-122.943445 47.059252),PUGET SOUND ENERGY INC,53067010510.0
5YJXCAE2XK,King,Kirkland,WA,98033.0,2019,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,289.0,51705,48.0,3140364,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022702.0
5YJ3E1EA1L,King,Redmond,WA,98052.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,266.0,137410,48.0,259608541,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325.0
5YJYGDEE4L,King,Sammamish,WA,98074.0,2020,TESLA,MODEL Y,BEV,Clean Alternative Fuel Vehicle Eligible,291.0,137312,45.0,113565280,POINT (-122.0430602 47.6259676),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032225.0
5YJ3E1EB6J,King,Seattle,WA,98105.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,140303,43.0,167375190,POINT (-122.304212 47.664294),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004500.0
5YJYGDEF5L,King,Kirkland,WA,98034.0,2020,TESLA,MODEL Y,BEV,Clean Alternative Fuel Vehicle Eligible,291.0,118521,45.0,169412008,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022005.0
1G1FX6S09H,Thurston,Olympia,WA,98501.0,2017,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,134695,22.0,251777221,POINT (-122.8733203 47.0133209),PUGET SOUND ENERGY INC,53067010400.0
1G1FZ6S04K,King,Kirkland,WA,98034.0,2019,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,36439,45.0,475781071,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0
5YJXCDE20H,King,North Bend,WA,98045.0,2017,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,200.0,40948,5.0,295464956,POINT (-121.7705205 47.4816922),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032705.0
WA1VAAGE6K,King,Seattle,WA,98177.0,2019,AUDI,E-TRON,BEV,Clean Alternative Fuel Vehicle Eligible,204.0,87402,36.0,258154214,POINT (-122.3691687 47.7403542),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600.0
1G1FZ6S09K,Clark,Vancouver,WA,98662.0,2019,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,92169,17.0,257942863,POINT (-122.579351 45.671668),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040709.0
5YJ3E1EA8J,Kitsap,Bremerton,WA,98311.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,90219,23.0,267875149,POINT (-122.636245 47.62806),PUGET SOUND ENERGY INC,53035091702.0
KNDCC3LG7L,King,Kirkland,WA,98033.0,2020,KIA,NIRO,BEV,Clean Alternative Fuel Vehicle Eligible,239.0,91629,45.0,126069611,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0
5YJ3E1EA4K,King,Redmond,WA,98052.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,94900,48.0,106418483,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325.0
5YJ3E1EAXL,King,Redmond,WA,98052.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,266.0,74651,48.0,103068682,POINT (-122.1207376 47.6705374),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803.0
5YJSA1S26F,King,Kirkland,WA,98034.0,2015,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,86109,1.0,135899165,POINT (-122.2026532 47.7210518),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0
1G1FW6S04H,King,Bellevue,WA,98006.0,2017,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,89240,41.0,240997025,POINT (-122.144149 47.560742),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024800.0
1G1FY6S01L,King,Seattle,WA,98125.0,2020,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,259.0,157296,46.0,175561543,POINT (-122.304356 47.715668),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000601.0
5YJ3E1EA7J,King,Seattle,WA,98112.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,57088,43.0,249440712,POINT (-122.300312 47.629782),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400.0
5YJ3E1EA8J,King,Burien,WA,98168.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,120836,33.0,239156410,POINT (-122.297205 47.486649),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027400.0
1G1FX6S01H,Thurston,Olympia,WA,98502.0,2017,CHEVROLET,BOLT EV,BEV,Clean Alternative Fuel Vehicle Eligible,238.0,145947,22.0,104879169,POINT (-122.943445 47.059252),PUGET SOUND ENERGY INC,53067010600.0
5YJ3E1EB3L,King,Kent,WA,98031.0,2020,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,322.0,182539,47.0,236184728,POINT (-122.201564 47.402358),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029408.0
5YJ3E1EA5J,King,Kirkland,WA,98033.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,137514,45.0,234369334,POINT (-122.1925969 47.676241),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401.0
5YJSA1E20G,Clark,Vancouver,WA,98685.0,2016,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,210.0,88504,18.0,252567801,POINT (-122.688741 45.711311),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040909.0
5YJ3E1EB5K,King,Bellevue,WA,98005.0,2019,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,220.0,145144,41.0,142117020,POINT (-122.167394 47.614119),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023500.0
WA1VABGE2K,Clark,Vancouver,WA,98685.0,2019,AUDI,E-TRON,BEV,Clean Alternative Fuel Vehicle Eligible,204.0,120240,18.0,209235288,POINT (-122.688741 45.711311),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0
5YJXCBE28H,King,Maple Valley,WA,98038.0,2017,TESLA,MODEL X,BEV,Clean Alternative Fuel Vehicle Eligible,200.0,59695,5.0,205813870,POINT (-122.0310296 47.3861675),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031603.0
5YJ3E1EA7J,King,Seattle,WA,98133.0,2018,TESLA,MODEL 3,BEV,Clean Alternative Fuel Vehicle Eligible,215.0,62032,46.0,249753080,POINT (-122.342434 47.736655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001300.0
5YJSA1S2XF,Snohomish,Bothell,WA,98012.0,2015,TESLA,MODEL S,BEV,Clean Alternative Fuel Vehicle Eligible,208.0,92560,1.0,228510033,POINT (-122.206146 47.839957),PUGET SOUND ENERGY INC,53061051934.0
